atype_multi+head+dot_dtype_lstm_elayers_1_etype_vggblstmp_,22.3
atype_multi+head+dot_dtype_gru_elayers_1_etype_vggblstmp_,24.3
atype_multi+head+add_dtype_lstm_elayers_1_etype_vggblstmp_,23.8
atype_multi+head+add_dtype_gru_elayers_1_etype_vggblstmp_,33.3
atype_multi+head+loc_dtype_lstm_elayers_1_etype_vggblstmp_,30.7
atype_multi+head+loc_dtype_gru_elayers_1_etype_vggblstmp_,22.2
atype_multi+head+multi+res+loc_dtype_lstm_elayers_1_etype_vggblstmp_,21.7
atype_multi+head+multi+res+loc_dtype_gru_elayers_1_etype_vggblstmp_,32.8
atype_dot_dtype_lstm_elayers_3_etype_vggblstmp_,31.9
atype_dot_dtype_gru_elayers_3_etype_vggblstmp_,28.4
atype_add_dtype_lstm_elayers_3_etype_vggblstmp_,21.9
atype_add_dtype_gru_elayers_3_etype_vggblstmp_,21.9
atype_location_dtype_lstm_elayers_3_etype_vggblstmp_,22.6
atype_location_dtype_gru_elayers_3_etype_vggblstmp_,21.6
atype_coverage_dtype_lstm_elayers_3_etype_vggblstmp_,22
atype_coverage_dtype_gru_elayers_3_etype_vggblstmp_,21.5
atype_coverage+location_dtype_lstm_elayers_3_etype_vggblstmp_,27.2
atype_coverage+location_dtype_gru_elayers_3_etype_vggblstmp_,21.3
atype_location2d_dtype_lstm_elayers_3_etype_vggblstmp_,21
atype_location2d_dtype_gru_elayers_3_etype_vggblstmp_,21.8
atype_location+recurrent_dtype_lstm_elayers_3_etype_vggblstmp_,21.2
atype_location+recurrent_dtype_gru_elayers_3_etype_vggblstmp_,28.5
atype_multi+head+dot_dtype_lstm_elayers_3_etype_vggblstmp_,22.1
atype_multi+head+dot_dtype_gru_elayers_3_etype_vggblstmp_,22.6
atype_multi+head+add_dtype_lstm_elayers_3_etype_vggblstmp_,22.1
atype_multi+head+add_dtype_gru_elayers_3_etype_vggblstmp_,31.3
atype_multi+head+loc_dtype_lstm_elayers_3_etype_vggblstmp_,32
atype_multi+head+loc_dtype_gru_elayers_3_etype_vggblstmp_,21.4
atype_multi+head+multi+res+loc_dtype_lstm_elayers_3_etype_vggblstmp_,22.1
atype_multi+head+multi+res+loc_dtype_gru_elayers_3_etype_vggblstmp_,29
atype_dot_dtype_lstm_elayers_5_etype_vggblstmp_,36.1
atype_dot_dtype_gru_elayers_5_etype_vggblstmp_,40.6
atype_add_dtype_lstm_elayers_5_etype_vggblstmp_,44.3
atype_add_dtype_gru_elayers_5_etype_vggblstmp_,42.6
atype_location_dtype_lstm_elayers_5_etype_vggblstmp_,45.8
atype_location_dtype_gru_elayers_5_etype_vggblstmp_,43.4
atype_coverage_dtype_lstm_elayers_5_etype_vggblstmp_,27.7
atype_coverage_dtype_gru_elayers_5_etype_vggblstmp_,22.8
atype_coverage+location_dtype_lstm_elayers_5_etype_vggblstmp_,22.5
atype_coverage+location_dtype_gru_elayers_5_etype_vggblstmp_,23.4
