train_nodev_pytorch_012_chars,39.9
train_nodev_pytorch_012_phns,23.4
train_nodev_pytorch_013_chars,43.9
train_nodev_pytorch_013_phns,27.6
train_nodev_pytorch_014_chars,34.3
train_nodev_pytorch_014_phns,22.1
train_nodev_pytorch_015_chars,34.3
train_nodev_pytorch_015_phns,21.7
train_nodev_pytorch_016_chars,36.8
train_nodev_pytorch_016_phns,24.5
train_nodev_pytorch_017_chars,37.8
train_nodev_pytorch_017_phns,24.8
train_nodev_pytorch_018_chars,38.6
train_nodev_pytorch_018_phns,22.5
train_nodev_pytorch_019_chars,40
train_nodev_pytorch_019_phns,23.9
train_nodev_pytorch_020_chars,34.7
train_nodev_pytorch_020_phns,21.2
train_nodev_pytorch_021_chars,35.2
train_nodev_pytorch_021_phns,21.6
train_nodev_pytorch_022_chars,34.6
train_nodev_pytorch_022_phns,22.9
train_nodev_pytorch_023_chars,42.5
train_nodev_pytorch_023_phns,27.5
train_nodev_pytorch_024_chars,41.2
train_nodev_pytorch_024_phns,27.1
train_nodev_pytorch_025_chars,46.3
train_nodev_pytorch_025_phns,30.9
train_nodev_pytorch_026_chars,35
train_nodev_pytorch_026_phns,23
train_nodev_pytorch_027_chars,34.6
train_nodev_pytorch_027_phns,22.5
train_nodev_pytorch_028_chars,41.5
train_nodev_pytorch_028_phns,27.1
train_nodev_pytorch_029_chars,34.6
train_nodev_pytorch_029_phns,22.5
train_nodev_pytorch_030_chars,39.2
train_nodev_pytorch_030_phns,25.8
train_nodev_pytorch_031_chars,39
train_nodev_pytorch_031_phns,24.6
train_nodev_pytorch_032_chars,33.2
train_nodev_pytorch_032_phns,20.6
train_nodev_pytorch_033_chars,33.5
train_nodev_pytorch_033_phns,20.7
train_nodev_pytorch_034_chars,32.6
train_nodev_pytorch_034_phns,20.5
train_nodev_pytorch_035_chars,31.9
train_nodev_pytorch_035_phns,20.6
train_nodev_pytorch_036_chars,39
train_nodev_pytorch_036_phns,23.5
train_nodev_pytorch_037_chars,38.2
train_nodev_pytorch_037_phns,22.7
train_nodev_pytorch_038_chars,34.7
train_nodev_pytorch_038_phns,22.3
train_nodev_pytorch_039_chars,34.4
train_nodev_pytorch_039_phns,22.1
train_nodev_pytorch_040_chars,35.9
train_nodev_pytorch_040_phns,24.2
train_nodev_pytorch_041_chars,36.6
train_nodev_pytorch_041_phns,24
train_nodev_pytorch_042_chars,37.9
train_nodev_pytorch_042_phns,22.7
train_nodev_pytorch_043_chars,37.8
train_nodev_pytorch_043_phns,22
train_nodev_pytorch_044_chars,33.7
train_nodev_pytorch_044_phns,21.4
train_nodev_pytorch_045_chars,33.1
train_nodev_pytorch_045_phns,21.5
train_nodev_pytorch_046_chars,33.2
train_nodev_pytorch_046_phns,20.8
train_nodev_pytorch_047_chars,32.4
train_nodev_pytorch_047_phns,21.2
train_nodev_pytorch_048_chars,40.8
train_nodev_pytorch_048_phns,25.6
train_nodev_pytorch_049_chars,48.3
train_nodev_pytorch_049_phns,32.5
train_nodev_pytorch_050_chars,34.6
train_nodev_pytorch_050_phns,22.2
train_nodev_pytorch_051_chars,33.9
train_nodev_pytorch_051_phns,22.3
train_nodev_pytorch_052_chars,34
train_nodev_pytorch_052_phns,22.2
train_nodev_pytorch_053_chars,33.5
train_nodev_pytorch_053_phns,21.7
train_nodev_pytorch_070_chars,32.2
train_nodev_pytorch_070_phns,21.3
train_nodev_pytorch_075_chars,34.5
train_nodev_pytorch_075_phns,22.9
train_nodev_pytorch_076_chars,34.4
train_nodev_pytorch_076_phns,22.3
train_nodev_pytorch_077_chars,33.5
train_nodev_pytorch_077_phns,22.1
train_nodev_pytorch_078_chars,39.6
train_nodev_pytorch_078_phns,24.8
train_nodev_pytorch_079_chars,38.1
train_nodev_pytorch_079_phns,23.9
train_nodev_pytorch_080_chars,33
train_nodev_pytorch_080_phns,21.1
train_nodev_pytorch_081_chars,32.3
train_nodev_pytorch_081_phns,20.4
train_nodev_pytorch_082_chars,31.9
train_nodev_pytorch_082_phns,20.7
train_nodev_pytorch_083_chars,32.6
train_nodev_pytorch_083_phns,21
train_nodev_pytorch_084_chars,37.5
train_nodev_pytorch_084_phns,22.5
train_nodev_pytorch_085_chars,37.3
train_nodev_pytorch_085_phns,22.1
train_nodev_pytorch_086_chars,34
train_nodev_pytorch_086_phns,21.7
train_nodev_pytorch_087_chars,34.1
train_nodev_pytorch_087_phns,22.4
train_nodev_pytorch_088_chars,37.2
train_nodev_pytorch_088_phns,23.6
train_nodev_pytorch_089_chars,34.3
train_nodev_pytorch_089_phns,22.7
train_nodev_pytorch_090_chars,36.8
train_nodev_pytorch_090_phns,21.7
train_nodev_pytorch_091_chars,37.3
train_nodev_pytorch_091_phns,21.4
train_nodev_pytorch_092_chars,33.3
train_nodev_pytorch_092_phns,21.2
train_nodev_pytorch_093_chars,33.4
train_nodev_pytorch_093_phns,21
train_nodev_pytorch_094_chars,32.8
train_nodev_pytorch_094_phns,21.7
train_nodev_pytorch_095_chars,32.4
train_nodev_pytorch_095_phns,22
train_nodev_pytorch_096_chars,39.5
train_nodev_pytorch_096_phns,25.8
train_nodev_pytorch_097_chars,40
train_nodev_pytorch_097_phns,26
train_nodev_pytorch_098_chars,34.5
train_nodev_pytorch_098_phns,22.2
train_nodev_pytorch_099_chars,34
train_nodev_pytorch_099_phns,22.6
train_nodev_pytorch_100_chars,33.1
train_nodev_pytorch_100_phns,22.2
train_nodev_pytorch_101_chars,33.2
train_nodev_pytorch_101_phns,22.1
train_nodev_pytorch_102_chars,38.8
train_nodev_pytorch_102_phns,24.4
train_nodev_pytorch_103_chars,39.3
train_nodev_pytorch_103_phns,24.1
train_nodev_pytorch_104_chars,32.8
train_nodev_pytorch_104_phns,20.2
train_nodev_pytorch_105_chars,32.7
train_nodev_pytorch_105_phns,20.3
train_nodev_pytorch_106_chars,32.1
train_nodev_pytorch_106_phns,20.9
train_nodev_pytorch_107_chars,32.1
train_nodev_pytorch_107_phns,20.7
train_nodev_pytorch_108_chars,38.2
train_nodev_pytorch_108_phns,22.1
train_nodev_pytorch_109_chars,36.6
train_nodev_pytorch_109_phns,22.1
train_nodev_pytorch_110_chars,33.6
train_nodev_pytorch_110_phns,22
train_nodev_pytorch_143_chars,31.8
train_nodev_pytorch_143_phns,20.8
train_nodev_pytorch_144_chars,41.8
train_nodev_pytorch_144_phns,27.4
train_nodev_pytorch_145_chars,40.8
train_nodev_pytorch_145_phns,27.1
train_nodev_pytorch_146_chars,34.8
train_nodev_pytorch_146_phns,22.2
train_nodev_pytorch_147_chars,34.7
train_nodev_pytorch_147_phns,22.2
train_nodev_pytorch_148_chars,33.6
train_nodev_pytorch_148_phns,22.5
train_nodev_pytorch_149_chars,33.9
train_nodev_pytorch_149_phns,22.3
train_nodev_pytorch_150_chars,40.9
train_nodev_pytorch_150_phns,24.9
train_nodev_pytorch_151_chars,39.8
train_nodev_pytorch_151_phns,25.9
train_nodev_pytorch_152_chars,33.4
train_nodev_pytorch_152_phns,21.3
train_nodev_pytorch_153_chars,34
train_nodev_pytorch_153_phns,21.2
train_nodev_pytorch_154_chars,33
train_nodev_pytorch_154_phns,20.5
train_nodev_pytorch_155_chars,32.1
train_nodev_pytorch_155_phns,20.8
train_nodev_pytorch_156_chars,39.2
train_nodev_pytorch_156_phns,23.3
train_nodev_pytorch_157_chars,38.5
train_nodev_pytorch_157_phns,22
train_nodev_pytorch_158_chars,34.7
train_nodev_pytorch_158_phns,22.3
train_nodev_pytorch_159_chars,34
train_nodev_pytorch_159_phns,21.9
train_nodev_pytorch_160_chars,35.2
train_nodev_pytorch_160_phns,23.5
train_nodev_pytorch_161_chars,49.6
train_nodev_pytorch_161_phns,33
train_nodev_pytorch_162_chars,38.5
train_nodev_pytorch_162_phns,22.6
train_nodev_pytorch_163_chars,37.6
train_nodev_pytorch_163_phns,21.5
train_nodev_pytorch_164_chars,33.8
train_nodev_pytorch_164_phns,20.7
train_nodev_pytorch_165_chars,33.7
train_nodev_pytorch_165_phns,21.1
train_nodev_pytorch_166_chars,33
train_nodev_pytorch_166_phns,21.8
train_nodev_pytorch_167_chars,32.5
train_nodev_pytorch_167_phns,21.2
train_nodev_pytorch_168_chars,43.3
train_nodev_pytorch_168_phns,28.2
train_nodev_pytorch_169_chars,42.3
train_nodev_pytorch_169_phns,28.1
train_nodev_pytorch_170_chars,34.8
train_nodev_pytorch_170_phns,22.9
train_nodev_pytorch_171_chars,35.3
train_nodev_pytorch_171_phns,23.1
train_nodev_pytorch_172_chars,33.6
train_nodev_pytorch_172_phns,22.1
train_nodev_pytorch_173_chars,34.9
train_nodev_pytorch_173_phns,22.5
train_nodev_pytorch_174_chars,41.5
train_nodev_pytorch_174_phns,26.6
train_nodev_pytorch_175_chars,48.3
train_nodev_pytorch_175_phns,32.1
